English,Russian,interoperate,взаимодействовать
English,Russian,fraught with,чревато
English,Russian,awareness,осведомленность
English,Russian,do not insulate,не изолируйте
English,Russian,behalf,имени
English,Russian,subsumed,отнести
English,Russian,elusive,неуловимый
English,Russian,liveness,Живучесть
English,Russian,safety  cannot  be compromised.,безопасность не может быть нарушена.
English,Russian,In the absence,В отсутствии
English,Russian,tremendous convenience,огромное удобство
English,Russian,affairs,дела
English,Russian,affairs,делишки
English,Russian,depict,изображать
English,Russian,exhausted,исчерпанный
English,Russian,to tap,задействовать
English,Russian,inescapable,неизбежный
English,Russian,bother with,беспокоиться
English,Russian,compromised,под угрозой
English,Russian,compose thread safe classes out of,составляют потокобезопасные классы из
English,Russian,alike,одинаково
English,Russian,appear nevertheless,Тем не менее появляются
English,Russian,do surface,сделать поверхность
English,Russian,by accident,случайно
English,Russian,rife with,изобилует
English,Russian,ultimately revealed,"в конечном счете, показали,"
English,Russian,coincidentally,совпадению
English,Russian,midrange,среднего
English,Russian,Discouraged,озадаченный
English,Russian,hinder,мешать
English,Russian,remaining,остальной
English,Russian,screw up,запороть
English,Russian,incidence,охват
English,Russian,see ya,увидимся
English,Russian,vagabonds,мерзавец
English,Russian,weep,плакать
English,Russian,be held,состоится
English,Russian,towards,в направлении
English,Russian,magenta,пурпурный
English,Russian,bearer,предъявитель
English,Russian,mournful,скорбный
English,Russian,pitifully,жалобно
English,Russian,gyrating,вращаться по кругу
English,Russian,miffed,обидеть
English,Russian,to offend,обидеть
English,Russian,too bumpy for you,слишком ухабистым для вас
English,Russian,awake,бодрствующий
English,Russian,help from a,помощь
English,Russian,better pick on,лучше выбирать
English,Russian,shaking,покачивание
English,Russian,though,хотя
English,Russian,a long way,далеко
English,Russian,desperate,отчаянный
English,Russian,contested ground,оспариваемые земли
English,Russian,carved,резной
English,Russian,lay off,прекращать
English,Russian,chair,председатель
English,Russian,ditched,угробил
English,Russian,sold out,проданы
English,Russian,tried,пытался
English,Russian,bunch of slavers,куча работорговцев
English,Russian,devils,Дьяволы
English,Russian,afar,издалека
English,Russian,weep,оплакивать
English,Russian,choosy,разборчивый
English,Russian,beaten,побежденный
English,Russian,flinch,дрогнуть
English,Russian,gouges,обман
English,Russian,i don't mind,Я не возражаю
English,Russian,fare,плата за проезд
English,Russian,perks,дополнительные льготы
English,Russian,bumpy,неровный
English,Russian,objective of,цель
English,Russian,sophisticated,сложный
English,Russian,confess,исповедовать
English,Russian,sloppy,небрежный
English,Russian,dense,плотный
English,Russian,sparse,разбросанный
English,Russian,reclaimed,восстановленный
English,Russian,thereafter,впоследствии
English,Russian,accordingly,соответственно
English,Russian,chunked,разбит
English,Russian,expiration,окончание
English,Russian,expiration,истечение
English,Russian,Therefore,поэтому
English,Russian,blood,темперамент
English,Russian,emphasize,подчеркивать
English,Russian,indispensable,незаменимый
English,Russian,gladly,с удовольствием
English,Russian,toward,к
English,Russian,cavalier attitude,легкое отношение
English,Russian,Recall,вспоминать
English,Russian,spelled out,расшифровать
English,Russian,SUBTLE,тонкий
English,Russian,rumor,молва
English,Russian,upset,нарушать
English,Russian,darn good,чертовски хорошо
English,Russian,darn,ужасный
English,Russian,outcomes,исход
English,Russian,winds up,завершать
English,Russian,gist,суть
English,Russian,flux,постоянное движение
English,Russian,badger,дразнить
English,Russian,inferential,полученный путем выведения
English,Russian,entire,целый
English,Russian,quantity,величина
English,Russian,quantity,количество
English,Russian,survey,обзор
English,Russian,pathetic,жалкий
English,Russian,hermetic,герметический
English,Russian,grads,выпускников
English,Russian,exploratory,разведочный
English,Russian,uninhibited,свободный
English,Russian,uninhibited,раскованный
English,Russian,unnoticed,незамеченный
English,Russian,opportunity,возможность
English,Russian,Literally,буквально
English,Russian,passionate,страстный
English,Russian,opportunity,удобный случай
English,Russian,mountain,горный
English,Russian,drown in,утонуть в
English,Russian,bunch,связка
English,Russian,establish,установить
English,Russian,cohesion,сплоченность
English,Russian,stuck,застрявший
English,Russian,stick with,придерживаться
English,Russian,charge,ответственность
English,Russian,Surely!,Конечно!
English,Russian,bet,пари
English,Russian,tighten,стягиваться
English,Russian,begs,умоляет
English,Russian,devoted,посвященный
English,Russian,Forwarder,экспедитор
English,Russian,judiciously,разумно
English,Russian,irrelevant,неуместный
English,Russian,pose,принимать вид
English,Russian,to mimic,чтобы имитировать
English,Russian,strive,стараться
English,Russian,akin,сродни
English,Russian,amendable,исправимый
English,Russian,notably used,в частности использован
English,Russian,shards,осколки
English,Russian,pending,в ожидании
English,Russian,omit,пропускать
English,Russian,awful,ужасный
English,Russian,inconvenient,неудобный
English,Russian,shard,осколок
English,Russian,slug,жетон
English,Russian,slick,гладкий
English,Russian,proliferation,распространение
English,Russian,shrink,сокращаться
English,Russian,tug,состязание
English,Russian,fellow,товарищ
English,Russian,with respect to,в отношении
English,Russian,snap,защелкивать
English,Russian,screw up,испортить
English,Russian,circumstances,обстоятельства
English,Russian,fairly,довольно
English,Russian,glance,взгляд
English,Russian,allotted,выделенный
English,Russian,mockeries,бесплодная попытка
English,Russian,mockeries,насмешка
English,Russian,prevent,препятствовать
English,Russian,notoriously,общеизвестно
English,Russian,clobbered,полностью разгромить
English,Russian,messed up,портить дело
English,Russian,hangover,наследие
English,Russian,bend,гнуться
English,Russian,unwieldy,громоздкий
English,Russian,wary,осторожный
English,Russian,verbose,многословный
English,Russian,ordinary,обыкновенный
English,Russian,pitfalls,западня
English,Russian,difference,вычислять разность
English,Russian,omits,пропускать
English,Russian,silly,безобидный
English,Russian,silly,глупый
English,Russian,clause,пункт
English,Russian,augmenting,увеличивающийся
English,Russian,circumstances,условия
English,Russian,tear ducts,слезных протоков
English,Russian,terrified of possible,ужас возможного
English,Russian,sentient,разумное существо
English,Russian,sentient,чувствующий
English,Russian,labor,труд
English,Russian,rudimentary,зачаточный
English,Russian,respective,соответственный
English,Russian,should feature,должны фигурировать
English,Russian,lend,предоставлять
English,Russian,agreed-on notation,согласованном обозначения
English,Russian,stated purpose,Заявленная цель
English,Russian,elicit,выявлять
English,Russian,elicitation,выявление
English,Russian,rigorous approaches,строгих подходов
English,Russian,embody,воплощать
English,Russian,eliciting,выявление
English,Russian,solely by,исключительно
English,Russian,must involve,должна включать
English,Russian,is broader than simply assessing,"шире, чем просто оценка"
English,Russian,comprehensive feedback,всеобъемлющей обратной связи
English,Russian,shrewd,проницательный
English,Russian,depicts,изображает
English,Russian,engender,порождать
English,Russian,tailored,с учетом
English,Russian,plumb,отвесный
English,Russian,undertaken,предпринятый
English,Russian,nurturing,воспитание
English,Russian,prescribes,предписывает
English,Russian,AFFECT,ВЛИЯЕТ
English,Russian,It should be apparent,Должно быть очевидно
English,Russian,must identify and actively engage,должны определить и активно участвовать
English,Russian,implied,предполагаемый
English,Russian,RAMIFICATIONS OF,последствия
English,Russian,reluctant,неохотный
English,Russian,disastrous,гибельный
English,Russian,invocation,вызов
English,Russian,pursue,преследовать
English,Russian,certain assets,некоторые активы
English,Russian,may well be rejected,вполне может быть отклонен
English,Russian,abundance of idle,Обилие простоя
English,Russian,concerns and goals,проблемы и цели
English,Russian,recipients,получателей
English,Russian,acceptable,приемлемый
English,Russian,is likely,вероятно
English,Russian,be tight,быть жесткой
English,Russian,How organizational goals influence,Как организационные цели влияет
English,Russian,sail,плыть
English,Russian,swift end,скорый конец
English,Russian,comprise,заключать в себе
English,Russian,first step toward,Первый шаг к
English,Russian,distilling away,отгонкой
English,Russian,has emerged as,стала
English,Russian,beget,порождать
English,Russian,is tossed over the wall into the designer's cubicle,бросается через стену в кабину дизайнера
English,Russian,have been taught to build,учили строить
English,Russian,particular,частность
English,Russian,Chief among,главным среди
English,Russian,consideration,рассмотрение
English,Russian,lays the foundations,закладывает основы
English,Russian,compartment,отделение
English,Russian,compartment,отсек
English,Russian,ties it,завязывает
English,Russian,spawned,породил
English,Russian,to bear,нести
English,Russian,surprisingly few of which,удивительно некоторые из которых
English,Russian,concerned with,связанные с
English,Russian,influences,воздействие
English,Russian,swarm,рой
English,Russian,influences persist beyond,влияний длятся более
English,Russian,envisioning,предусматривающие
English,Russian,fuss,суетиться
English,Russian,spring,возникать
English,Russian,spring,пружина
English,Russian,Where do architectures come from?,Откуда архитектуры взялся?
English,Russian,Misc Recipes,Разные рецепты
English,Russian,merely,просто
English,Russian,trimmed,обрезается
English,Russian,infeasible,неосуществимый
English,Russian,hassle,стычка
English,Russian,brevity,краткость
English,Russian,Retires On Saturation,Уходит от насыщенности
English,Russian,sticky,липучий
English,Russian,sticky,липкий
English,Russian,exactly twice,ровно в два раза
English,Russian,cheat,обманывать
English,Russian,arbitrary partial,произвольных частичных
English,Russian,quiz,викторина
English,Russian,contrived,затевать
English,Russian,Admittedly,по общему признанию
English,Russian,shiny,блестящий
English,Russian,admit it,признать это
English,Russian,relies on,опирается на
English,Russian,collaborators,сотрудник
English,Russian,outbound,отправляемый за границу
English,Russian,outbound,исходящий
English,Russian,you aren't thrilled,вы не в восторге
English,Russian,bothering,беспокоящий
English,Russian,inspired,вдохновленный
English,Russian,hacked up,изрубил
English,Russian,polished,блестящий
English,Russian,Exercise,выполнять
English,Russian,Exercise,осуществлять
English,Russian,past,после
English,Russian,piles,свая
English,Russian,chunk,кусок
English,Russian,collaborate,сотрудничать
English,Russian,flake,чешуйка
English,Russian,flakiness,чешуйчатость
English,Russian,fragile,хрупкий
English,Russian,deceptive,обманчивый
English,Russian,devout,преданный
English,Russian,labour,труд
English,Russian,tempting,заманчивый
English,Russian,exposed in the API,выставлены в API
English,Russian,clumsy,неуклюжий
English,Russian,boilerplate,шаблонный
English,Russian,Receipt,квитанция
English,Russian,Receipt,получение
English,Russian,poses,позы
English,Russian,seam,сшивать
English,Russian,seam,соединение
English,Russian,sympathies,сострадание
English,Russian,intrinsic,внутренний
English,Russian,programming by difference,программирование по разности
English,Russian,hunt,поиски
English,Russian,sprout,побег
English,Russian,sprout,отросток
English,Russian,cluttered,суматоху
English,Russian,muddier,грязнее
English,Russian,at the very least,по крайней мере
English,Russian,Sprout,росток
English,Russian,tough,жесткий
English,Russian,discover,узнавать
English,Russian,discover,обнаруживать
English,Russian,discover,открыть
English,Russian,recoup,компенсировать
English,Russian,straightforward,прямой
English,Russian,straightforward,простой
English,Russian,seam,шрам
English,Russian,seam,пласт
English,Russian,stub,огрызок
English,Russian,pretty handy way,довольно удобный способ
English,Russian,cruelty,бессердечие
English,Russian,underway,двигающийся
English,Russian,alter,изменять
English,Russian,tough,трудный
English,Russian,quirk,причуда
English,Russian,poorly suited,плохо подходит
English,Russian,The Seam Model,Модель шва
English,Russian,for sensing,для определения
English,Russian,Distilled,дистиллированный
English,Russian,slim,тонкий
English,Russian,peculiar,своеобразный
English,Russian,an awful lot of work,ужасно много работы
English,Russian,evident,явный
English,Russian,evident,очевидный
English,Russian,particular,особенный
English,Russian,among classes,между классами
English,Russian,Sensing,чувствовать
English,Russian,versed,сведущий
English,Russian,scar,шрам
English,Russian,invoice,накладная
English,Russian,harness,использовать
English,Russian,pin down,припереть к стенке
English,Russian,apiece,за штуку
English,Russian,eon,вечность
English,Russian,gaps,пробелов
English,Russian,deny,отрицать
English,Russian,harnesses,доспехи
English,Russian,invaluable,бесценный
English,Russian,thoroughly,тщательно
English,Russian,We breathe a sigh,Мы вздохнуть
English,Russian,finer-grained,мелкозернистых
English,Russian,vise,тиски
English,Russian,a little bit odd,немного нечетным
English,Russian,safety net,социальной защиты
English,Russian,invasive,агрессивный
English,Russian,Superficially,поверхностно
English,Russian,essential,существенный
English,Russian,poke,тыкать
English,Russian,Pray,молиться
English,Russian,Surely,конечно
English,Russian,rusty,ржавый
English,Russian,mitigate,смягчать
English,Russian,scrutinize,изучать
English,Russian,subtly,тонко
English,Russian,sake,ради
English,Russian,thorniest,острых
English,Russian,broaden,расширять
English,Russian,grunge,гранж
English,Russian,greenfield,нулем
English,Russian,bulk,масса
English,Russian,unruly,непослушный
English,Russian,sustain,поддерживать
English,Russian,surgery,хирургия
English,Russian,somersault,кувыркаться
English,Russian,incredible,невероятный
English,Russian,make no mistake,можете не сомневаться
English,Russian,You might think that this is severe.,"Можно подумать, что это является серьезным."
English,Russian,verifiably,проверяемым
English,Russian,arrived at,прибыл в
English,Russian,endurance,выносливость
English,Russian,reversing the rot,вспять гниль
English,Russian,Prevention is imperfect,Профилактика является несовершенным
English,Russian,unworthy,недостойный
English,Russian,shades,оттенки
English,Russian,sucker-punched,присоски перфорированная
English,Russian,gig with,концерт с
English,Russian,passion,страсть
English,Russian,bloated,раздутый
English,Russian,slip in,незаметно войти
English,Russian,confident,уверенный
English,Russian,sets in,наступать
English,Russian,pretty scary,очень страшно
English,Russian,malleable,податливый
English,Russian,wagon,вагон
English,Russian,vicious streak,порочный подряд
English,Russian,crisply,твердо
English,Russian,dumb,немой
English,Russian,Clumping of,слипания
English,Russian,Excessive scrolling,Чрезмерное прокрутки
English,Russian,muddled,запутаны
English,Russian,struggling with,борется с
English,Russian,span of,промежуток
English,Russian,thin ice,тонкому льду
English,Russian,Themselves,себя
English,Russian,Presence,присутствие
English,Russian,flaky,со странностями
English,Russian,Insidious Beast,Коварные Зверь
English,Russian,Deceptively,обманчиво
English,Russian,eviction,изгнание
English,Russian,eviction,выселение
English,Russian,Meaningless,бессмысленный
English,Russian,Sheep’s Clothing,Овечьей шкуре
English,Russian,cheating,мошенничество
English,Russian,approve,утвердить
English,Russian,pay Employee,платить сотрудникам
English,Russian,sinister,зловещий
English,Russian,Spooky,жуткий
English,Russian,substitutes,заменители
English,Russian,Dirties,грязями
English,Russian,Harness,Осваивать
English,Russian,clarify,прояснить
English,Russian,Caveat,предостережение
English,Russian,claim,утверждать
English,Russian,identity crisis,личностный кризис
English,Russian,Inappropriately,Неуместно
English,Russian,Invoice,накладная
English,Russian,Invoice,счет-фактура
English,Russian,clue,ключ
English,Russian,egregiously,вопиюще
English,Russian,Bloats,раздувает
English,Russian,strive for,стремиться к
English,Russian,dig around,окопать
English,Russian,goes off,гаснет
English,Russian,Deceitful,лживый
English,Russian,intimate,интимный
English,Russian,grab bag of,мешком
English,Russian,Digging into,впиваться
English,Russian,above,выше
English,Russian,harmed by,пострадать от
English,Russian,bulky,громоздкий
English,Russian,glaring,вопиющий
English,Russian,flaky,чудной
English,Russian,flaky,слоистый
English,Russian,silly for,глупо
English,Russian,assorted,сортированный
English,Russian,Asks for,просит
English,Russian,seam for,шва для
English,Russian,persist,сохраняться
English,Russian,turns out,"оказывается,"
English,Russian,Garden,сад
English,Russian,Flaw,недостаток
English,Russian,test-doubles,Тест-двойники
English,Russian,look for,надеяться на
Russian,English,владение,ownership
English,Russian,ilk,род
English,Russian,pat,похлопывание
English,Russian,Seam,шов
English,Russian,will be forced to,будут вынуждены
English,Russian,trick is something you only should do as a last resort,"Хитрость заключается в том, что вы должны делать только в крайнем случае"
English,Russian,trick is,"Фокус в том,"
English,Russian,vicious cycle,порочный круг
English,Russian,fledged,самостоятельный
English,Russian,opportunities,возможности
English,Russian,closes off,закрывает
English,Russian,shut off,отключить
English,Russian,prematurely,преждевременно
English,Russian,flaw,недостаток
English,Russian,collaborators,соавторы
English,Russian,excitedly,азартно
English,Russian,fancy,фантазия
English,Russian,trusty,надежный
English,Russian,buries,хоронит
English,Russian,exiled,сосланный
English,Russian,reunites,воссоединяется
English,Russian,worse,хуже
English,Russian,worth,ценность
English,Russian,amenable,поддающийся
English,Russian,fidelity,верность
English,Russian,stringent,строгий
English,Russian,interplay,взаимодействие
English,Russian,emphasizes,подчеркивает
English,Russian,tactics,тактика
English,Russian,remains,остатки
English,Russian,implications,последствия
English,Russian,paid special attention,уделял особое внимание
English,Russian,blueprint,план
English,Russian,asset,активы
English,Russian,in turn influences,в свою очередь влияет
English,Russian,influenced,влияние
English,Russian,weaves,переплетение нитей в ткани
English,Russian,theme,тема
English,Russian,Envisioning,представлять себе
English,Russian,Envisioning,Представляя
English,Russian,anticipate,предвидеть
English,Russian,foundations,устои
English,Russian,throughout,по всему
English,Russian,illuminate,освещать
English,Russian,devote,посвящать
English,Russian,unravel,распутывать
English,Russian,investment,инвестиции
English,Russian,"far less network awareness,","гораздо меньше сети осведомленности,"
English,Russian,vehicles for influencing all of the preceding.,транспортные средства для воздействия на все предыдущие.
English,Russian,prevailing,преобладающий
English,Russian,deliveries,поставки
English,Russian,geared to,направленных на
English,Russian,influences,влияний
English,Russian,unobstructed,беспрепятственный
English,Russian,accommodate,вмещать
English,Russian,shrink-wrapped,упакованный в целлофан
English,Russian,coupling of,сцепления
English,Russian,has emerged from our belief,вышла из нашей веры
English,Russian,Nevertheless,тем не менее
English,Russian,fever,лихорадка
English,Russian,intentions,намерениями
English,Russian,dismisses,отклоняет
English,Russian,gathered,собранный
English,Russian,marines,морская пехота
English,Russian,dereferenced,разыменованы
English,Russian,malfunctioning,не срабатывать
English,Russian,reveals,"показывает,"
English,Russian,although,хотя
English,Russian,nomad,кочевник
English,Russian,enormous,огромный
English,Russian,prove herself,проявить себя
English,Russian,mention,упомянуть
English,Russian,too rigid,слишком жесткие
English,Russian,courtesy of,любезность
English,Russian,ambush,засада
English,Russian,refuse to,отказываются
English,Russian,prejudiced,предвзятый
English,Russian,hang of,повесить
English,Russian,shame on,позор
English,Russian,involved,вовлеченный
English,Russian,admit,допускать
English,Russian,mock out,макет из
English,Russian,brittle,хрупкий
English,Russian,polished,полированный
English,Russian,mercenary,наемник
English,Russian,tedious,утомительный
English,Russian,feasible,осуществимый
English,Russian,convinces,убеждает
English,Russian,Fearing,Опасаясь
English,Russian,At Least,Хотя бы
English,Russian,willingness,готовность
English,Russian,peculiarity,особенность
English,Russian,Benign,доброкачественный
English,Russian,Singletons are Pathological Liars,Одиночки патологические лжецы
English,Russian,an ad hoc,Специальная
English,Russian,discouraged,обескураженный
English,Russian,substantial,существенный
English,Russian,conducted,вести
English,Russian,impractical,непрактичный
English,Russian,visceral,чувствующий нутром
English,Russian,rely solely,полагаться только
English,Russian,assess,оценивать
English,Russian,stopwatch,секундомер
English,Russian,elapsed,проходить
English,Russian,precede,предшествовать
English,Russian,spelled out,продиктовать по буквам
English,Russian,invest heavily,вкладывать значительные средства
English,Russian,revolves,вращается
English,Russian,severe,тяжелый
English,Russian,flip side,обратная сторона
English,Russian,through,через
English,Russian,mess,беспорядок
English,Russian,vast,огромный
English,Russian,gradual,постепенный
English,Russian,hit,удар
English,Russian,hit,успех
English,Russian,steep,крутой
English,Russian,frankly,откровенно
English,Russian,gamut,гамма
English,Russian,prohibit,запрещать
English,Russian,regardless,несмотря на
English,Russian,diverse,разнообразный
English,Russian,facing,облицовка
English,Russian,immensely,чрезвычайно
English,Russian,consistency,логичность
English,Russian,affecting,затрагивающий
English,Russian,backward compatibility,обратная совместимость
English,Russian,just in case,на всякий случай
English,Russian,evolve,развиваться
English,Russian,encourage,поощрять
English,Russian,as boring as,"так же скучно, как"
English,Russian,caution,осторожность
English,Russian,utmost,все возможное
English,Russian,conduit,канал
English,Russian,conduit,трубопровод
English,Russian,elapses,истекает
English,Russian,expose,подвергать
English,Russian,hat on,шляпу на
English,Russian,strafed,наказывать
English,Russian,substantially,по существу
English,Russian,come up,подойти
English,Russian,regret,сожалеть
English,Russian,must-have,обязательный
English,Russian,creep,ползать
English,Russian,sacrificed,пожертвованный
English,Russian,made up,составили
English,Russian,made of,сделанный из
English,Russian,adhere,придерживаться
English,Russian,competitive,конкурентоспособный
English,Russian,spell out,расшифровать
English,Russian,complain,сетовать
English,Russian,stitching,шитье
English,Russian,from scratch,с нуля
English,Russian,scratch,царапина
English,Russian,emphasis,акцент
English,Russian,appealing,привлекательный
English,Russian,conveys,передает
English,Russian,plenty,много
English,Russian,decay,распад
English,Russian,fascinating,очаровательный
English,Russian,smuggler,контрабандист
English,Russian,detain,задерживать
English,Russian,end up,заканчивать
English,Russian,seamlessly,плавно
English,Russian,peer,равный
English,Russian,terrible,ужасный
English,Russian,hug,обнимать
English,Russian,cram,впихивать
English,Russian,vagrant,бродяга
English,Russian,defence,оборона
English,Russian,babbling,болтовня
English,Russian,was going to,собирается
English,Russian,figure out,"выяснить,"
English,Russian,jeopardize,подвергать опасности
English,Russian,deserve,заслуживать
English,Russian,intimacy,близость
English,Russian,gesture,телодвижение
English,Russian,clothing,одежда
English,Russian,ticklish,щекотливый
English,Russian,hear hear,правильно правильно
English,Russian,Doer,деятель
English,Russian,awkward,неловкий
English,Russian,boil down,сводиться
English,Russian,embrace,охватывать
English,Russian,chronic,постоянный
English,Russian,intimately,теснейшим
English,Russian,shallow,мелкий
English,Russian,wild,дикий
English,Russian,promote,содействовать
English,Russian,reinforce,подкреплять
English,Russian,boxing,упаковка
English,Russian,tranches,траншей
English,Russian,gradually,постепенно
English,Russian,spark,искрить
English,Russian,coherent,ясный
English,Russian,leaf,лист
English,Russian,populate,населять
English,Russian,gather,собирать
English,Russian,apart,кроме
English,Russian,shipped,погружено
English,Russian,disposal,распоряжение
English,Russian,ancient,древний
English,Russian,darkest,самый темный
English,Russian,latter,последний
English,Russian,gangly,нескладный
English,Russian,sleepover,ночевкой
English,Russian,injuries,травмы
English,Russian,treated,рассматриваются
English,Russian,held out,протянул
English,Russian,bear,переносить
English,Russian,downer,зануда
English,Russian,straw,солома
English,Russian,backed,поддержке
English,Russian,justified,обоснованный
English,Russian,ubiquitous,вездесущий
English,Russian,spelling,правописание
English,Russian,disjunction,дизъюнкция
English,Russian,nerd,умник
English,Russian,treats,лечит
English,Russian,entrenched,укоренившийся
English,Russian,recapping,резюмируя
English,Russian,withstood,выдержали
English,Russian,leaves,листья
English,Russian,advisory,консультативный
English,Russian,maliciously,злонамеренно
English,Russian,intruder,нарушитель
English,Russian,flaws,недостатки
English,Russian,fruit of,плод
English,Russian,stuck with,застрял с
English,Russian,threats,угрозы
English,Russian,lack of,отсутствие
English,Russian,resides,проживает
English,Russian,controversial,спорный
English,Russian,implicit,неявный
English,Russian,tick,тиканье
English,Russian,quizzes,викторины
English,Russian,perplexity,сильное ощущение
English,Russian,perplexity,недоумение
English,Russian,assumption,предположение
English,Russian,quite,довольно
English,Russian,recap,резюмировать
English,Russian,dagger,кинжал
English,Russian,vocabulary,словарь
English,Russian,discounting,дисконтирование
English,Russian,syllabus,план
English,Russian,buried,похороненный
English,Russian,stick,придерживаться
English,Russian,Appreciate,ценить
English,Russian,quite,совсем
English,Russian,neck,шея
English,Russian,debilitating,ослабляющий
English,Russian,do you copy,ты меня слышишь
English,Russian,discovered,обнаруженный
English,Russian,hatch,люк
English,Russian,cargo,груз
English,Russian,cake,торт
English,Russian,handy,удобный
English,Russian,strengthened,усиленный
English,Russian,whereas,в то время как
English,Russian,slept,спал
English,Russian,exercise,осуществлять
English,Russian,clutter,беспорядок
English,Russian,cheaper,более дешевый
English,Russian,disenfranchised,бесправных
English,Russian,exhaustive,исчерпывающий
English,Russian,opinion,мнение
English,Russian,defensively,беззащитно
English,Russian,defensively,обороне
English,Russian,Acquaintance,знакомство
English,Russian,recoverable,возмещаемой
English,Russian,obliged,обязанный
English,Russian,Defend,защищать
English,Russian,ought,должен
English,Russian,beyond,за
English,Russian,decide,решать
English,Russian,observable,наблюдаемый
English,Russian,care,заботиться
English,Russian,query,запрос
English,Russian,consistency,согласованность
English,Russian,sensible,разумный
English,Russian,Obtaining,получение
English,Russian,applicable,применимый
English,Russian,persists,сохраняется
English,Russian,retrieve,извлекать
English,Russian,tremendously,чрезвычайно
English,Russian,fool,дурачить
English,Russian,responsive,отзывчивый
English,Russian,obey,подчиняться
English,Russian,put,класть
English,Russian,post,вывешивать
English,Russian,loan,заем
English,Russian,subset,подмножество
English,Russian,tightly,плотно
English,Russian,obtain,получать
English,Russian,impose,налагать
English,Russian,wherever,где
English,Russian,Gathering,сбор
English,Russian,comprise,включать
English,Russian,accidentally,случайно
English,Russian,thumb,большой палец руки
English,Russian,flat,плоский
English,Russian,toggle,переключать
English,Russian,prepend,предварять
English,Russian,Unobtrusively,Ненавязчиво
English,Russian,judgment,суждение
English,Russian,upset,расстраивать
English,Russian,till,до
English,Russian,bloody,кровавый
English,Russian,spare,жалеть
English,Russian,bored,скучающий
English,Russian,cipher,шифр
English,Russian,mundane,мирской
English,Russian,threat,угроза
English,Russian,clever,умный
English,Russian,dull,скучный
English,Russian,get off,слезть
English,Russian,victims,жертвы
English,Russian,aloud,вслух
English,Russian,skull,череп
English,Russian,hung on,висел на
English,Russian,hurry,торопить
English,Russian,habit,привычка
English,Russian,convex,выпуклый
English,Russian,habits,привычки
English,Russian,attached,прилагается
English,Russian,willing,готовый
English,Russian,footprint,след
English,Russian,not quite,не совсем так
English,Russian,certain,определенный
English,Russian,expire,истекать
English,Russian,strict,строгий
English,Russian,redundant,избыточный
English,Russian,fulfill,выполнять
English,Russian,tempted,искушенный
English,Russian,subverted,разрушать
English,Russian,end-run,управляемое концом
English,Russian,confined,ограниченный
English,Russian,Confinement,лишение свободы
English,Russian,blatant,вопиющий
English,Russian,escape,бежать
English,Russian,convenient,удобный
English,Russian,subsequently,впоследствии
English,Russian,fetch,получать
English,Russian,edible,съедобный
English,Russian,Stale,несвежий
English,Russian,weird,странный
English,Russian,counterintuitive,нелогичным
English,Russian,significant,значительный
English,Russian,lay,лежать
English,Russian,tension,напряженность
English,Russian,narrowing,уменьшение
English,Russian,cure,лечение
English,Russian,snapshot,снимок
English,Russian,subvert,ниспровергать
English,Russian,held,состоялся
English,Russian,reentrancy,реентерабельности
English,Russian,responsiveness,чувствительность
English,Russian,machinery,машины
English,Russian,acquire,приобретать
English,Russian,invert,инвертировать
English,Russian,slicing,нарезки
English,Russian,Intrinsic,внутренний
English,Russian,vulnerability,уязвимость
English,Russian,participate,участвовать
English,Russian,receive,получать
English,Russian,Whether,ли
English,Russian,vagaries,капризы
English,Russian,retaining,удерживающий
English,Russian,nip up,затяните его
English,Russian,stale,несвежий
English,Russian,susceptible,восприимчивый
English,Russian,influence,влиять
English,Russian,solely,исключительно
English,Russian,stem,стебель
English,Russian,cause,вызывать
English,Russian,behave,вести себя
English,Russian,confidence,уверенность
English,Russian,convince,убеждать
English,Russian,lack,отсутствие
English,Russian,suspiciously,с подозрением
English,Russian,downright,совершенно
English,Russian,tricky,хитрый
English,Russian,surrounding,близлежащий
English,Russian,dwarfed,карликовые
English,Russian,adhered,придерживался
English,Russian,odds with,расходится с
English,Russian,backward,назад
English,Russian,sake of,ради
English,Russian,retrofit,модифицировать
English,Russian,advice,совет
English,Russian,omits,опускает
English,Russian,consequences,последствия
English,Russian,encompasses,включает в себя
English,Russian,inherently,по существу
English,Russian,ripples,ряби
English,Russian,invariably,неизменно
English,Russian,contagious,заразный
English,Russian,insulate,изолировать
English,Russian,facilities,средства
English,Russian,housekeeping,домашнее хозяйство
English,Russian,burden on,нагрузки на
English,Russian,flush,заподлицо
English,Russian,inhibit,препятствовать
English,Russian,nevertheless,тем не менее
English,Russian,consumption,потребление
English,Russian,themselves,себя
English,Russian,starvation,голодание
English,Russian,permanently,постоянно
English,Russian,Liveness,Живучесть
English,Russian,gory,окровавленный
English,Russian,undermine,подрывать
English,Russian,absence of,отсутствие
English,Russian,confused,смущенный
English,Russian,tremendous,огромный
English,Russian,unlucky,неудачный
English,Russian,interleaving,чередования
English,Russian,compelling,неотразимый
English,Russian,sufficient,достаточный
English,Russian,absence,отсутствие
English,Russian,crawler,гусеничный
Russian,English,подтверждение,confirmation
